,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RN7SL833P,0.306829582,0.055019556,0.199608281,0.275637644,0.782826394,0.999996842
RN7SL834P,0.131572682,-0.085769027,0.572383111,-0.149845489,0.88088652,0.999996842
RN7SL835P,0.511683572,0.331042646,0.195725772,1.691359516,0.090768159,0.381366608
RN7SL836P,0.0564814,0.044650723,0.631082107,0.070752636,0.943594628,0.999996842
RN7SL837P,1.963305291,0.291062531,0.131678214,2.210407638,0.027076884,0.18215483
RN7SL838P,0.591350033,0.159401903,0.14243365,1.119130923,0.263084289,0.692642008
RN7SL840P,3.748186856,0.180594216,0.106030709,1.703225582,0.088525861,0.37640408
RN7SL841P,0.445352025,-0.122193423,0.147172208,-0.830275122,0.406383251,0.857612175
RN7SL843P,0.29447016,0.141933897,0.210289752,0.674944431,0.49971107,0.937726104
RN7SL845P,1.169182629,-0.070211736,0.109728175,-0.639869711,0.522257307,0.955467392
RN7SL846P,0.034767418,-0.045170347,1.272599335,-0.035494555,0.971685388,0.999996842
RN7SL847P,0.0838819,-0.077401461,0.883831365,-0.08757492,0.930214537,0.999996842
RN7SL849P,3.088686246,0.047556437,0.095545821,0.497734344,0.618671298,0.999996842
RN7SL850P,2.237409743,0.026476105,0.196776348,0.134549225,0.892968289,0.999996842
RN7SL851P,5.734308715,0.007385573,0.062329591,0.11849224,0.905677643,0.999996842
RN7SL853P,0.655979736,0.132081742,0.116394414,1.134777322,0.25646863,0.68281265
RN7SL854P,0.506208559,0.084227978,0.206955322,0.406986286,0.68401806,0.999996842
RN7SL856P,0.805975782,-0.005101327,0.116593432,-0.043753121,0.965101195,0.999996842
RN7SL860P,0.101465628,-0.103153293,0.526052996,-0.196089165,0.844540377,0.999996842
RN7SL861P,2.934220434,-0.043873125,0.10078456,-0.435315934,0.663333121,0.999996842
RN7SL862P,0.018976515,-0.037762615,3.10061432,-0.012179075,0.990282744,0.999996842
RN7SL863P,0.057815858,-0.012559,1.167659133,-0.010755707,0.991418353,0.999996842
RN7SL864P,9.78061271,-0.028357242,0.073470607,-0.385967166,0.699520986,0.999996842
RN7SL865P,1.819169049,0.295699315,0.253856501,1.16482861,0.244088376,0.666119054
RN7SL868P,0.981900723,-0.174208989,0.131096533,-1.328860382,0.183894037,0.572398258
RN7SL869P,0.093325749,0.018237448,0.487610865,0.037401643,0.970164763,0.999996842
RN7SL870P,0.055020948,-0.035283167,0.725429838,-0.048637601,0.961208104,0.999996842
RN7SL87P,1.173544409,0.049589788,0.154542368,0.320881505,0.74830019,0.999996842
RN7SL88P,25.81448654,0.187299269,0.092751488,2.019366722,0.043449118,0.245418364
RN7SL89P,1.156560663,-0.13504526,0.134526025,-1.003859736,0.315446226,0.761198607
RN7SL8P,0.148635325,0.09725508,0.380472285,0.255616725,0.798246802,0.999996842
RN7SL91P,3.60572456,0.053630924,0.073792796,0.726777236,0.46736243,0.911832373
RN7SL93P,0.219881253,-0.069808824,0.306698271,-0.227614013,0.819946325,0.999996842
RN7SL96P,0.633546468,0.044234694,0.151346694,0.29227394,0.770077182,0.999996842
RN7SL97P,0.139361651,-0.15921849,0.329333973,-0.483456015,0.628771984,0.999996842
RN7SL98P,0.190401806,0.098423095,0.300801202,0.32720313,0.743514254,0.999996842
RNA5.8SN1,11.64736659,-0.014354895,0.063870571,-0.224749745,0.822173963,0.999996842
RNA5.8SN2,0.032016652,-0.011152896,1.028320896,-0.010845735,0.991346525,0.999996842
RNA5.8SN3,0.186697208,0.021731487,0.576145651,0.037718739,0.969911935,0.999996842
RNA5.8SP2,0.58042789,-0.110439904,0.36633396,-0.301473288,0.763053616,0.999996842
RNA5.8SP4,0.965758798,0.228758606,0.106370641,2.150580311,0.031509341,0.20046461
RNA5.8SP5,2.244033926,0.01630964,0.092553557,0.176218401,0.860122365,0.999996842
RNA5.8SP6,0.145861952,0.007771734,0.623055127,0.012473589,0.990047774,0.999996842
RNA5.8SP7,0.175592961,0.14169709,0.323477003,0.438043783,0.661354545,0.999996842
RNA5S1,0.177996989,0.005410393,0.363421991,0.014887357,0.988122047,0.999996842
RNA5S11,0.14655778,0.095829499,0.291707179,0.328512653,0.742524079,0.999996842
RNA5S12,0.021128492,-0.03676744,2.222209456,-0.016545443,0.986799249,0.999996842
RNA5S13,0.020723345,-0.083295783,1.900717867,-0.043823328,0.965045232,0.999996842
RNA5S14,5.665018512,0.03573276,0.061947344,0.576824732,0.56405786,0.987460306
RNA5S16,0.029144486,-0.060428518,1.798119556,-0.033606508,0.973190933,0.999996842
RNA5S17,0.245388127,0.105484519,0.224504965,0.469853834,0.638459449,0.999996842
RNA5S2,0.042313559,0.063857537,1.583042084,0.040338496,0.967823263,0.999996842
RNA5S3,0.285222632,-0.016654629,0.324173558,-0.051375656,0.959026183,0.999996842
RNA5S4,0.260827445,0.085873212,0.263435724,0.325974059,0.744443982,0.999996842
RNA5S5,0.2504406,0.012398854,0.255068457,0.048609906,0.961230176,0.999996842
RNA5S7,0.193114411,-0.010156472,0.25711876,-0.039501094,0.968490881,0.999996842
RNA5S8,1.209149375,0.271700006,0.10766541,2.523558928,0.011617359,0.102477827
RNA5S9,0.395314619,0.224033123,0.153738982,1.457230434,0.145052782,0.501401631
RNA5SP100,0.023114935,0.029405221,1.60250764,0.018349504,0.985360035,0.999996842
RNA5SP101,0.090253722,0.011641282,0.91045607,0.012786209,0.989798359,0.999996842
RNA5SP102,0.578253632,0.303155288,0.220089575,1.377417753,0.168383127,0.545031237
RNA5SP103,0.626666995,-0.014425226,0.324971463,-0.044389207,0.964594164,0.999996842
RNA5SP105,0.023781691,-0.097765819,1.98668029,-0.049210645,0.960751428,0.999996842
RNA5SP106,0.298962814,-0.056913638,0.311826327,-0.182517104,0.855176933,0.999996842
RNA5SP107,0.052479281,0.015696517,0.967184901,0.016229076,0.987051639,0.999996842
RNA5SP108,35.95212811,0.112468593,0.078887544,1.425682534,0.15396,0.518460042
RNA5SP109,20.71910101,0.21733891,0.155331285,1.399195988,0.161754219,0.532364558
RNA5SP110,0.071053116,-0.010571024,0.738513576,-0.014313919,0.988579535,0.999996842
RNA5SP112,0.287301644,0.029220806,0.209550704,0.139445039,0.889098484,0.999996842
RNA5SP113,0.03647124,0.024063892,1.007659212,0.023880982,0.980947544,0.999996842
RNA5SP114,6.634781322,0.019850558,0.065845586,0.301471355,0.76305509,0.999996842
RNA5SP116,3.14979909,0.536024226,0.147853308,3.625378657,0.000288538,0.007904956
RNA5SP117,0.039491692,-0.034104038,1.120663579,-0.030432004,0.975722521,0.999996842
RNA5SP119,0.037067429,0.019764662,1.384845945,0.014272101,0.988612897,0.999996842
RNA5SP120,1.336819719,0.059617112,0.10775327,0.553274271,0.580075616,0.997505209
RNA5SP121,0.110082006,0.071317922,0.696268792,0.102428721,0.918416387,0.999996842
RNA5SP122,0.058206891,-0.041691366,0.735515953,-0.056683157,0.954797591,0.999996842
RNA5SP123,0.341181038,0.10299817,0.233065563,0.441927881,0.658541395,0.999996842
RNA5SP124,0.052205835,-0.001670018,0.929113784,-0.001797431,0.998565858,0.999996842
RNA5SP125,1.886012161,-0.055699574,0.135202388,-0.411971823,0.680360076,0.999996842
RNA5SP126,0.554128973,0.094336651,0.168608668,0.5595006,0.575820122,0.99514104
RNA5SP127,0.240779465,-0.071680343,0.437294482,-0.163917785,0.869795866,0.999996842
RNA5SP128,0.052613777,-0.032185731,0.817503244,-0.039370768,0.968594786,0.999996842
RNA5SP129,0.32218196,0.301242849,0.240404121,1.253068576,0.210180751,0.614699129
RNA5SP130,0.26858754,0.010356862,0.27500125,0.037661144,0.969957856,0.999996842
RNA5SP132,1.104732077,-0.068961366,0.104647393,-0.658987907,0.509903535,0.9455842
RNA5SP133,10.62462878,0.058844621,0.063468179,0.927151554,0.353847852,0.805483702
RNA5SP134,0.097031662,-0.022642165,0.701515588,-0.032276068,0.974251894,0.999996842
RNA5SP135,289.4390343,0.177255208,0.042783932,4.143032253,3.43E-05,0.001551482
RNA5SP136,0.056688939,0.085193438,1.120588305,0.076025636,0.939398703,0.999996842
RNA5SP137,0.258763624,-0.207467821,0.285757398,-0.726027819,0.467821717,0.912312372
RNA5SP138,0.082347262,0.060917307,0.902756367,0.067479232,0.946200194,0.999996842
RNA5SP139,0.995482781,-0.0043579,0.238985623,-0.018234987,0.985451392,0.999996842
RNA5SP140,0.024909569,0.023025926,2.343931098,0.009823636,0.992161999,0.999996842
RNA5SP141,0.059769286,-0.035563511,0.696000999,-0.051096925,0.959248286,0.999996842
RNA5SP144,0.045221166,-0.032550811,0.986639611,-0.032991591,0.973681293,0.999996842
RNA5SP145,0.049278582,0.019260711,0.853675803,0.022562091,0.981999583,0.999996842
RNA5SP146,0.028035179,0.012437991,2.195939866,0.005664085,0.995480738,0.999996842
RNA5SP147,7.169212459,0.276427761,0.121819755,2.26915382,0.023258973,0.164559238
RNA5SP148,0.442850675,-0.219837525,0.266933188,-0.823567601,0.410185292,0.860854741
RNA5SP150,0.067128912,-0.003299197,0.573581165,-0.005751926,0.995410652,0.999996842
RNA5SP151,1.408864127,0.156747802,0.108712569,1.441855376,0.149343177,0.508794346
RNA5SP152,0.30678907,0.080294495,0.322640008,0.248867137,0.803463556,0.999996842
RNA5SP153,0.295245986,0.134308811,0.295776843,0.454088324,0.649765257,0.999996842
RNA5SP155,0.084998095,0.044905084,0.513720322,0.087411539,0.930344398,0.999996842
RNA5SP156,0.144008927,-0.137619728,0.295025454,-0.466467305,0.640881045,0.999996842
RNA5SP157,6.82182703,0.022120729,0.088597206,0.249677504,0.802836757,0.999996842
RNA5SP158,0.076617723,-0.037124673,0.711280671,-0.052194126,0.958374013,0.999996842
RNA5SP159,12.65824465,0.155190869,0.371062452,0.418233826,NA,NA
RNA5SP160,0.553413558,-0.05643501,0.12765671,-0.442084165,0.658428302,0.999996842
RNA5SP161,1.115783529,0.149583446,0.113227255,1.321090459,0.186471204,0.576413507
RNA5SP162,0.103868403,0.039854662,0.658365729,0.060535749,0.951728945,0.999996842
RNA5SP163,0.740443865,-0.295497551,0.205634592,-1.437003119,0.150717107,0.51133236
RNA5SP164,2.382619527,0.070458084,0.181276818,0.388676748,0.697515285,0.999996842
RNA5SP165,0.049055361,-0.029538696,1.261808143,-0.023409816,0.981323375,0.999996842
RNA5SP166,0.592346157,0.079956267,0.213102517,0.37520095,0.707511024,0.999996842
RNA5SP167,3.491064089,-0.25241204,0.593363821,-0.425391692,0.670551161,0.999996842
RNA5SP168,0.044815816,-0.066049302,0.724258262,-0.091195787,0.927337023,0.999996842
RNA5SP169,0.094748824,-0.089916698,0.795529946,-0.113027421,0.910008816,0.999996842
RNA5SP170,0.748441388,0.247499127,0.183537078,1.348496603,0.177498712,0.561741805
RNA5SP171,205.3573021,0.473967237,0.476040195,0.995645413,NA,NA
RNA5SP173,0.021786533,0.009611566,1.897839732,0.005064477,0.995959149,0.999996842
RNA5SP174,1.688339638,0.173566071,0.090806048,1.911393304,0.055954057,0.28406069
RNA5SP176,0.142891126,0.097884279,0.363907114,0.268981493,0.787943924,0.999996842
RNA5SP177,0.623136426,0.020482752,0.131441874,0.155831255,0.876166034,0.999996842
RNA5SP178,0.022704406,-0.014926562,2.702681822,-0.00552287,0.995593409,0.999996842
RNA5SP179,0.124334465,-0.127164708,0.675338979,-0.188297598,0.850643368,0.999996842
RNA5SP18,0.920132512,0.019343864,0.157884662,0.122518959,0.902488032,0.999996842
RNA5SP180,0.154040469,0.055965451,0.864750869,0.064718583,0.948398067,0.999996842
RNA5SP181,0.047634777,-0.049142227,1.092744699,-0.04497137,0.964130129,0.999996842
RNA5SP182,0.186071476,0.113709484,0.49132988,0.231432056,0.816979164,0.999996842
RNA5SP183,0.058253201,0.047985398,0.85525641,0.056106446,0.955257009,0.999996842
RNA5SP185,0.323809022,-0.151853102,0.211426967,-0.71822958,0.472615742,0.916294221
RNA5SP186,3.920968258,-0.166789538,0.099796583,-1.671295071,0.09466341,0.392276372
RNA5SP187,0.198022796,0.03644155,0.416097769,0.087579297,0.930211058,0.999996842
RNA5SP188,0.038788922,0.002622709,1.027347726,0.002552893,0.997963088,0.999996842
RNA5SP189,0.166114259,0.070181361,0.28747029,0.244134312,0.807126799,0.999996842
RNA5SP19,0.015800626,-0.022552449,1.920378948,-0.011743749,0.990630059,0.999996842
RNA5SP190,0.265644692,0.31382733,0.322352669,0.973552757,0.330278653,0.777814683
RNA5SP192,0.1690846,0.036275018,0.359488218,0.100907391,0.919623976,0.999996842
RNA5SP193,0.126085542,-0.016843846,0.483815711,-0.034814592,0.972227585,0.999996842
RNA5SP194,0.760280239,0.315832407,0.173500844,1.820350839,0.068705594,0.3221744
RNA5SP195,0.15412873,-0.04840867,0.344732721,-0.140423776,0.888325173,0.999996842
RNA5SP196,1.711008981,0.186548126,0.202741563,0.920127686,0.357506038,0.809750944
RNA5SP197,0.085425917,-0.131292304,0.509008397,-0.257937403,0.796455218,0.999996842
RNA5SP20,0.019579327,-0.063565348,3.100614324,-0.020500888,0.983643804,0.999996842
RNA5SP200,28.59757879,-0.15150166,0.089045376,-1.7013984,0.088868202,0.376771352
RNA5SP201,0.060522914,0.044767744,1.004564424,0.044564334,0.964454572,0.999996842
RNA5SP202,0.038082141,-0.000132501,1.26965703,-0.000104359,0.999916733,0.999996842
RNA5SP205,0.220807373,0.088160407,0.227858055,0.386909329,0.698823335,0.999996842
RNA5SP206,0.01991518,-0.018742194,1.99900205,-0.009375775,0.992519323,0.999996842
RNA5SP207,0.272486082,-0.195221769,0.224385126,-0.870029903,0.384284063,0.837082111
RNA5SP208,2.830130841,0.018661913,0.078047338,0.239110184,0.811020145,0.999996842
RNA5SP209,0.063625356,-0.016010873,0.647348977,-0.024732985,0.980267945,0.999996842
RNA5SP210,0.168140753,0.085307372,0.351826536,0.242469978,0.808416017,0.999996842
RNA5SP211,0.048940538,0.058689666,1.175586537,0.049923731,0.960183167,0.999996842
RNA5SP212,1.056758517,-0.213179514,0.112414767,-1.896365741,0.057911699,0.290220671
RNA5SP213,0.680601975,0.299186352,0.257843225,1.160342111,0.245909546,0.669414282
RNA5SP214,0.10176577,-0.017364521,0.698400049,-0.024863287,0.980164011,0.999996842
RNA5SP215,0.027229199,-0.039860444,1.726629942,-0.02308569,0.98158192,0.999996842
RNA5SP216,0.151506495,0.024947699,0.731342856,0.03411218,0.972787696,0.999996842
RNA5SP217,2.82036023,-0.17221054,0.091031246,-1.89177396,0.058521104,0.29204579
RNA5SP218,0.033926138,-0.057556579,1.074102443,-0.053585745,0.957265214,0.999996842
RNA5SP219,0.253040177,-0.172007596,0.292548624,-0.587962419,0.556557518,0.982411644
RNA5SP220,0.249721705,0.165192838,0.318156067,0.519219513,0.603607673,0.999996842
RNA5SP222,0.03507201,0.014319575,1.65036756,0.008676598,0.993077164,0.999996842
RNA5SP224,2.469235952,0.08611765,0.093241437,0.923598492,0.355695399,0.807900706
RNA5SP225,1.767634804,0.37681025,0.095420571,3.948941482,7.85E-05,0.002957022
RNA5SP226,0.218609959,0.101866485,0.268077008,0.379989637,0.703953107,0.999996842
RNA5SP227,0.714180763,0.38082297,0.149774209,2.542647177,0.011001626,0.098689975
RNA5SP228,0.627814776,0.371710893,0.169873877,2.188158056,0.028658091,0.18834923
RNA5SP229,0.04136007,0.003645029,1.203988578,0.003027461,0.997584439,0.999996842
RNA5SP23,11705.94153,0.568716772,0.124854145,4.555049202,5.24E-06,0.000400627
RNA5SP230,0.121711556,0.06942272,0.607694809,0.114239449,0.909047981,0.999996842
RNA5SP231,0.016270168,0.019019103,1.683020235,0.011300579,0.990983634,0.999996842
RNA5SP232,0.676613896,0.164938944,0.130027784,1.268490003,0.204623018,0.605537067
RNA5SP233,0.074742133,-0.076648119,0.952791306,-0.080445863,0.935882652,0.999996842
RNA5SP234,0.026237691,0.014073206,2.201229579,0.006393339,0.994898889,0.999996842
RNA5SP235,0.073894216,-0.017372404,0.700047484,-0.024816037,0.980201699,0.999996842
RNA5SP236,4.506362018,0.029997343,0.108608651,0.276196631,0.782397045,0.999996842
RNA5SP237,0.24503725,-0.042335388,0.259716093,-0.163006409,0.870513388,0.999996842
RNA5SP238,0.040270693,-0.00142767,1.268651021,-0.001125345,0.999102105,0.999996842
RNA5SP239,0.594681071,0.126689847,0.180162416,0.703197977,0.481932379,0.923296549
RNA5SP24,0.768193193,-0.054059285,0.152142502,-0.355320074,0.722349819,0.999996842
RNA5SP240,0.231025424,-0.095260516,0.312202843,-0.305123795,0.760271869,0.999996842
RNA5SP242,0.238481288,-0.232258026,0.29877055,-0.777379252,0.43693505,0.883212419
RNA5SP243,0.155077188,-0.118143808,0.498012549,-0.237230584,0.812477911,0.999996842
RNA5SP244,0.168658299,-0.056113459,0.405397373,-0.138415941,0.889911699,0.999996842
RNA5SP245,5.795885444,-0.011108972,0.08980316,-0.123703576,0.90154998,0.999996842
RNA5SP246,0.050027925,0.081038301,0.855738033,0.094699895,0.924553202,0.999996842
RNA5SP247,17.98091844,0.255026706,0.069690752,3.659405283,0.000252801,0.0071849
RNA5SP248,0.098082162,-0.116075663,1.016396301,-0.114203154,0.909076752,0.999996842
RNA5SP249,5.25782425,0.051831332,0.068003112,0.762190593,0.44594626,0.892662777
RNA5SP250,7.909779548,0.119877575,0.061675866,1.943670707,0.051935173,0.272033232
RNA5SP251,0.286724184,0.129504397,0.183597246,0.705372223,0.480578625,0.922219223
RNA5SP252,0.060964026,-0.017337937,0.748653279,-0.023158834,0.981523576,0.999996842
RNA5SP253,6.328034618,-0.15343563,0.090775516,-1.690275493,0.090975261,0.382037996
RNA5SP254,0.35832402,0.320204605,0.217004119,1.475569251,0.140059565,0.491620864
RNA5SP255,2721.512879,-0.035137755,0.058362716,-0.602058258,0.547135359,0.975705651
RNA5SP256,0.289407125,-0.104233772,0.258394907,-0.403389421,0.686661768,0.999996842
RNA5SP257,2.840790561,-0.083955511,0.098900086,-0.848892193,0.395941283,0.846978056
RNA5SP258,0.119388306,-0.054901219,0.468173609,-0.117266796,0.906648637,0.999996842
RNA5SP259,0.322076919,-0.083674635,0.23474874,-0.356443382,0.721508546,0.999996842
RNA5SP26,4.761448376,0.151271947,0.095495646,1.584071669,0.113177411,0.436610863
RNA5SP260,0.014305904,0.011453742,3.100614324,0.003694024,0.997052602,0.999996842
RNA5SP262,0.302330897,0.097992204,0.243844561,0.401863397,0.687784562,0.999996842
RNA5SP263,0.078079749,0.070482561,0.919582977,0.076646222,0.938904987,0.999996842
RNA5SP264,0.431425655,0.030769512,0.198452166,0.155047499,0.876783871,0.999996842
RNA5SP265,0.122874405,-0.011063068,0.348696406,-0.031726934,0.974689816,0.999996842
RNA5SP266,0.374326747,-0.176854311,0.2372297,-0.745498185,0.455970608,0.9018286
RNA5SP267,0.03396545,-0.044940252,1.239004496,-0.036271259,0.971066067,0.999996842
RNA5SP268,4.636740483,-0.052035242,0.060677708,-0.85756769,0.391131222,0.842476135
RNA5SP269,9.023456049,-0.074630618,0.341642534,-0.218446506,NA,NA
RNA5SP27,0.255783827,0.032062475,0.319217205,0.100440937,0.919994271,0.999996842
RNA5SP270,0.04362989,-0.029135122,0.914872925,-0.031846086,0.974594794,0.999996842
RNA5SP271,0.520489792,-0.086010498,0.158899917,-0.541287245,NA,NA
RNA5SP272,0.20487353,-0.074217477,0.288174319,-0.257543688,0.796759094,0.999996842
RNA5SP273,0.470438651,0.084752539,0.173697822,0.487930927,0.625598768,0.999996842
RNA5SP274,0.051968102,0.048570145,1.306103274,0.037187063,0.970335854,0.999996842
RNA5SP275,0.093951517,-0.017527021,0.484488202,-0.036176364,0.971141733,0.999996842
RNA5SP277,0.088150902,-0.018155419,0.635812565,-0.028554672,0.977219764,0.999996842
RNA5SP278,44.08680286,0.00213039,0.324522492,0.006564691,0.994762172,0.999996842
RNA5SP279,0.039621178,-0.042002736,1.344114736,-0.031249368,0.975070669,0.999996842
RNA5SP28,0.926014791,-0.023834949,0.159833535,-0.149123579,0.881456121,0.999996842
RNA5SP281,1.210235555,0.03776864,0.178123637,0.212036092,0.832078877,0.999996842
RNA5SP282,389.6847242,0.025584591,0.02756476,0.928163041,0.353323003,0.804917923
RNA5SP283,0.026974541,-0.020212753,2.33550242,-0.008654563,0.993094744,0.999996842
RNA5SP285,6498.875546,-0.119263097,0.07164775,-1.664575603,0.095997456,0.395553874
RNA5SP286,0.024729219,0.021060405,3.100614297,0.006792333,0.994580544,0.999996842
RNA5SP287,0.114454532,-0.164712614,0.662255589,-0.24871457,0.803581578,0.999996842
RNA5SP289,0.028791978,-0.031485397,1.536444699,-0.020492372,0.983650597,0.999996842
RNA5SP29,0.041606753,-0.016422323,1.426349169,-0.011513536,0.99081373,0.999996842
